market,symbol,trades,hit,revenue_gross_gains,gross_trading_profit,txn_costs,income_tax,net_income,capital_deployed,operating_income_ebit,geography
US,BCC,4,0.5,1128.6620124695455,283.6905673876711,40.0,122.48295559081735,121.2076117968536,40000.0,243.69056738767108,United States
US,CL,1,1.0,145.4667107328511,145.4667107328511,10.0,14.966114945858386,120.50059578699273,10000.0,135.4667107328511,United States
US,OPP,1,1.0,145.11880899796603,145.11880899796603,10.0,14.927679397183836,120.19112960078219,10000.0,135.11880899796603,United States
US,RGT,3,0.6666666666666666,375.6108373809042,188.75983750255233,30.0,39.28723624751699,119.47260125503533,30000.0,158.75983750255233,United States
US,SCD,1,1.0,143.41617967190246,143.41617967190246,10.0,14.739576016905351,118.67660365499711,10000.0,133.41617967190246,United States
IN,NAZARA,1,1.0,152.63397307220706,152.63397307220706,35.0,0.0,117.63397307220706,10000.0,117.63397307220706,India
US,HEI,1,1.0,141.79584869102203,141.79584869102203,10.0,14.560564807590508,117.23528388343152,10000.0,131.79584869102203,United States
US,IEAGU,1,1.0,141.46386123285114,141.46386123285114,10.0,14.523887439160362,116.93997379369078,10000.0,131.46386123285114,United States
US,AFBI,5,1.0,181.99988859757266,181.99988859757266,50.0,15.198811977179469,116.80107662039319,50000.0,131.99988859757266,United States
US,BRT,1,1.0,140.6566264720399,140.6566264720399,10.0,14.434705616163136,116.22192085587676,10000.0,130.6566264720399,United States
US,VOYA-PB,2,1.0,150.28374843315981,150.28374843315981,20.0,14.39351073101035,115.89023770214948,20000.0,130.28374843315981,United States
US,PONOU,1,1.0,140.2804464519858,140.2804464519858,10.0,14.39314593415707,115.88730051782872,10000.0,130.2804464519858,United States
US,EVV,1,1.0,139.93549654891967,139.93549654891967,10.0,14.355036498474151,115.58046005044552,10000.0,129.93549654891967,United States
US,BMHL,2,0.5,564.3734940355638,196.48090019247945,20.0,61.24617177009068,115.2347284223888,20000.0,176.48090019247945,United States
US,SGA,1,1.0,139.21087136678167,139.21087136678167,10.0,14.27498123094848,114.93589013583319,10000.0,129.21087136678167,United States
US,WATT,1,1.0,138.8289974982193,138.8289974982193,10.0,14.232792502951721,114.59620499526758,10000.0,128.8289974982193,United States
US,CION,3,0.6666666666666666,1171.7599135498347,271.75975006280885,30.0,127.24433303922117,114.5154170235877,30000.0,241.75975006280885,United States
US,PFG,4,0.5,622.9154338963294,220.90506820759305,40.0,66.60899668641892,114.2960715211741,40000.0,180.90506820759305,United States
US,EGBN,2,0.5,340.58004185773206,170.72890478961656,20.0,36.521879644706765,114.2070251449098,20000.0,150.72890478961656,United States
US,CRAN,4,1.0,168.25752506274716,168.25752506274716,40.0,14.18274495686498,114.07478010588217,40000.0,128.25752506274716,United States
US,CCIX,3,1.0,156.65686317172913,156.65686317172913,30.0,13.99281906717379,112.66404410455533,30000.0,126.65686317172913,United States
US,OCAC-UN,3,1.0,156.6146180578576,156.6146180578576,30.0,13.988151904099693,112.62646615375789,30000.0,126.6146180578576,United States
US,ASLE,1,1.0,135.68130423062374,135.68130423062374,10.0,13.885041095965533,111.7962631346582,10000.0,125.68130423062374,United States
US,DTG,2,1.0,144.79964055631677,144.79964055631677,20.0,13.787636502454088,111.01200405386268,20000.0,124.79964055631677,United States
US,BUSEP,2,0.5,184.74836769343915,149.972832734917,20.0,19.305880709384617,110.6669520255324,20000.0,129.972832734917,United States
US,KALU,1,1.0,134.38561335295418,134.38561335295418,10.0,13.741895532715356,110.64371782023882,10000.0,124.38561335295418,United States
US,MNSBP,4,0.75,303.80383475775875,180.78771953888517,40.0,30.249347913101047,110.53837162578412,40000.0,140.78771953888517,United States
US,FPH,1,1.0,133.20477312596114,133.20477312596114,10.0,13.611438459724761,109.59333466623637,10000.0,123.20477312596114,United States
US,SUMA,3,1.0,151.82278899528612,151.82278899528612,30.0,13.458759375386302,108.36402961989981,30000.0,121.82278899528612,United States
US,CHMI-PA,1,1.0,131.45982840876204,131.45982840876204,10.0,13.418660152268322,108.04116825649372,10000.0,121.45982840876204,United States
US,DSM,4,0.75,163.13173203024166,163.1315145800727,40.0,15.812915376740957,107.31859920333173,40000.0,123.13151458007269,United States
US,NDAQ,2,0.5,878.3002215973102,222.90120337273515,20.0,95.92822364726025,106.97297972547494,20000.0,202.90120337273515,United States
US,EUO,5,0.6,467.8096776793117,204.45011019946332,50.0,48.368414093107766,106.0816961063556,50000.0,154.45011019946332,United States
US,KEYYU,2,1.0,139.04735421994332,139.04735421994332,20.0,13.15213440717232,105.89521981277099,20000.0,119.04735421994332,United States
US,CHI,4,0.5,246.33174165698657,170.67731618715774,40.0,25.004717714116264,105.6725984730415,40000.0,130.67731618715774,United States
US,CCID,4,0.75,215.60700487950555,164.42608273921965,40.0,20.505523126350994,103.92055961286866,40000.0,124.42608273921965,United States
US,TWO-PC,5,0.6,205.28730949025632,173.2199284253122,50.0,19.36542201541219,103.85450640990001,50000.0,123.21992842531219,United States
US,CRANU,1,1.0,126.58190704018857,126.58190704018857,10.0,12.87975630272482,103.70215073746375,10000.0,116.58190704018857,United States
US,BSBR,1,1.0,126.45899553707096,126.45899553707096,10.0,12.866177264200338,103.59281827287063,10000.0,116.45899553707096,United States
US,EXE,1,1.0,126.32065975835883,126.32065975835883,10.0,12.850894179860795,103.46976557849803,10000.0,116.32065975835883,United States
US,KKR,2,0.5,250.24620825678136,149.71118778552506,20.0,26.541962587164885,103.1692251983602,20000.0,129.71118778552506,United States
US,SF-PD,1,1.0,125.47013152348629,125.47013152348629,10.0,12.756929372869186,102.71320215061711,10000.0,115.47013152348629,United States
US,SUPX,1,1.0,125.47013152348629,125.47013152348629,10.0,12.756929372869186,102.71320215061711,10000.0,115.47013152348629,United States
US,BIPI,3,0.3333333333333333,223.74192848940487,156.31443144037746,30.0,23.613818134480894,102.7006133058966,30000.0,126.31443144037746,United States
US,GS-PA,1,1.0,125.3260520357391,125.3260520357391,10.0,12.741011734038954,102.58504030170015,10000.0,115.3260520357391,United States
IN,360ONE,1,1.0,137.4474414846394,137.4474414846394,35.0,0.0,102.4474414846394,10000.0,102.4474414846394,India
US,TEN-PE,4,0.5,381.6599969096313,182.3049697455037,40.0,39.955536351232496,102.34943339427122,40000.0,142.3049697455037,United States
US,AFGB,1,1.0,124.37829923866994,124.37829923866994,10.0,12.636305734871618,101.74199350379833,10000.0,114.37829923866994,United States
US,ALCO,2,1.0,134.095131859715,134.095131859715,20.0,12.605021919686097,101.4901099400289,20000.0,114.095131859715,United States
US,LYEL,1,1.0,123.90695577460198,123.90695577460198,10.0,12.584232569264671,101.32272320533731,10000.0,113.90695577460198,United States
US,OIS,1,1.0,123.85901758226403,123.85901758226403,10.0,12.578936445272696,101.28008113699133,10000.0,113.85901758226403,United States
IN,PPL,1,1.0,136.18677042801508,136.18677042801508,35.0,0.0,101.18677042801508,10000.0,101.18677042801508,India
US,EVRG,2,0.5,184.6887414701559,139.68489229711275,20.0,19.299293313066975,100.38559898404579,20000.0,119.68489229711275,United States
US,MET-PA,2,1.0,132.5448970936249,132.5448970936249,20.0,12.433754812240608,100.11114228138432,20000.0,112.54489709362491,United States
US,POR,2,1.0,132.24320443536052,132.24320443536052,20.0,12.4004243580096,99.84278007735092,20000.0,112.24320443536052,United States
US,AXTA,5,0.8,412.1562715021443,190.76418453641722,50.0,41.11514561025284,99.64903892616435,50000.0,140.76418453641722,United States
US,TFC-PO,2,1.0,131.95338180267413,131.95338180267413,20.0,12.401148806844208,99.55223299582994,20000.0,111.95338180267413,United States
US,ALTG-PA,2,0.5,155.25486818544377,135.53070134542213,20.0,16.04749271572652,99.4832086296956,20000.0,115.53070134542213,United States
US,BGH,1,1.0,121.77658627572808,121.77658627572808,10.0,12.348873235411991,99.42771304031609,10000.0,111.77658627572808,United States
US,ATII,1,1.0,120.70530968456339,120.70530968456339,10.0,12.230520552930493,98.47478913163289,10000.0,110.70530968456339,United States
US,AGNT,2,0.5,306.5136291971604,151.1741566949787,20.0,32.75828455250289,98.41587214247579,20000.0,131.1741566949787,United States
US,SLSR,2,0.5,668.3480935018582,191.0211472888335,20.0,72.73309574310179,98.28805154573172,20000.0,171.0211472888335,United States
US,PSA-PI,2,0.5,286.02237773469153,148.60157826963263,20.0,30.494448491874095,98.10712977775853,20000.0,128.60157826963263,United States
US,PRMB,1,1.0,120.09635173959366,120.09635173959366,10.0,12.163243990649567,97.9331077489441,10000.0,110.09635173959366,United States
US,CNTA,1,1.0,119.94002998500619,119.94002998500619,10.0,12.145973848523596,97.7940561364826,10000.0,109.94002998500619,United States
US,ABXL,1,1.0,119.28040672663175,119.28040672663175,10.0,12.073099874892822,97.20730685173893,10000.0,109.28040672663175,United States
US,PBA,1,1.0,119.17676336716143,119.17676336716143,10.0,12.061649545709981,97.11511382145144,10000.0,109.17676336716143,United States
US,GOODO,2,1.0,128.8348598838196,128.8348598838196,20.0,12.02387667291783,96.81098321090177,20000.0,108.8348598838196,United States
US,FVN,2,1.0,128.22282918102835,128.22282918102835,20.0,11.956260637961226,96.26656854306711,20000.0,108.22282918102835,United States
US,EVT,1,1.0,117.69041150490489,117.69041150490489,10.0,11.897440104879971,95.79297140002491,10000.0,107.69041150490489,United States
US,NEE-PS,2,0.5,156.16172008209307,131.85822603676846,20.0,16.147680058068417,95.71054597870005,20000.0,111.85822603676846,United States
US,FAX,1,1.0,117.48468785262922,117.48468785262922,10.0,11.874712131266504,95.60997572136272,10000.0,107.48468785262922,United States
US,TTD,1,1.0,116.40256044095132,116.40256044095132,10.0,11.75516066993979,94.64739977101152,10000.0,106.40256044095132,United States
US,ATMU,4,0.25,886.2600172144975,231.4351471646903,40.0,96.80760733870672,94.6275398259836,40000.0,191.4351471646903,United States
US,COF-PJ,2,1.0,126.34902700044081,126.34902700044081,20.0,11.749246393142242,94.59978060729857,20000.0,106.34902700044081,United States
US,MLCO,1,1.0,116.05419549997276,116.05419549997276,10.0,11.716673947101485,94.33752155287128,10000.0,106.05419549997276,United States
US,ASAN,1,1.0,115.60693641618602,115.60693641618602,10.0,11.667261579868828,93.93967483631718,10000.0,105.60693641618602,United States
US,CTO-PA,1,1.0,113.69037492644507,113.69037492644507,10.0,11.455523364619516,92.23485156182556,10000.0,103.69037492644507,United States
US,ATLO,1,1.0,112.91954929905535,112.91954929905535,10.0,11.370363956228195,91.54918534282716,10000.0,102.91954929905535,United States
US,RIV,1,1.0,112.55437677556657,112.55437677556657,10.0,11.330020362351615,91.22435641321495,10000.0,102.55437677556657,United States
US,MEGI,1,1.0,112.2110196859527,112.2110196859527,10.0,11.292086897791672,90.91893278816103,10000.0,102.2110196859527,United States
US,GNT,1,1.0,111.262302587527,111.262302587527,10.0,11.187274364370522,90.07502822315648,10000.0,101.262302587527,United States
US,DBP,2,0.5,390.2919990737241,151.97214153394367,20.0,42.01396594290689,89.95817559103676,20000.0,131.97214153394367,United States
US,AAMI,2,0.5,716.8592848219313,187.25158940547158,20.0,78.09252361677702,89.15906578869453,20000.0,167.25158940547158,United States
US,PEGA,1,1.0,109.51127432318853,109.51127432318853,10.0,10.993823957729907,88.51745036545863,10000.0,99.51127432318853,United States
US,WPC,2,0.5,188.1490534391683,127.28675475989215,20.0,19.681582263589277,87.60517249630286,20000.0,107.28675475989215,United States
US,SCE-PM,2,1.0,119.23329936154082,119.23329936154082,20.0,11.838282124534212,87.39501723700658,20000.0,99.23329936154082,United States
US,MTEX,1,1.0,108.05497235071515,108.05497235071515,10.0,10.832934373875625,87.22203797683952,10000.0,98.05497235071515,United States
US,CNI,1,1.0,108.00960968007533,108.00960968007533,10.0,10.827922788819977,87.18168689125535,10000.0,98.00960968007533,United States
US,MCD,2,0.5,565.5099417857401,168.34701925450895,20.0,61.3717244432684,86.97529481124053,20000.0,148.34701925450895,United States
US,SSSSL,2,1.0,116.62310846814572,116.62310846814572,20.0,10.674744665589156,85.94836380255657,20000.0,96.62310846814572,United States
US,BLW,1,1.0,106.12254240074836,106.12254240074836,10.0,10.619443040103919,85.50309936064444,10000.0,96.12254240074836,United States
US,WRD,3,0.3333333333333333,387.4540856843511,157.1750576388875,30.0,41.700438451451774,85.47461918743574,30000.0,127.1750576388875,United States
US,SRV,3,0.3333333333333333,237.25994055803002,140.4905568871129,30.0,25.10726343454075,85.38329345257213,30000.0,110.49055688711289,United States
US,JENA,2,1.0,115.9417341296809,115.9417341296809,20.0,10.599467672330398,85.3422664573505,20000.0,95.9417341296809,United States
US,ONEW,1,1.0,105.91333562677497,105.91333562677497,10.0,10.596330257562734,85.31700536921224,10000.0,95.91333562677497,United States
US,RTO,1,1.0,105.33731974912585,105.33731974912585,10.0,10.532693074753027,84.80462667437283,10000.0,95.33731974912585,United States
US,BAC-PM,2,1.0,114.72129321580927,114.72129321580927,20.0,10.464635587733236,84.25665762807603,20000.0,94.72129321580927,United States
US,SVCC,2,1.0,113.85191437811582,113.85191437811582,20.0,10.36858820054838,83.48332617756745,20000.0,93.85191437811582,United States
US,CAPN,5,0.8,145.06041733438167,145.06017524117397,50.0,11.60688314922605,83.45329209194793,50000.0,95.06017524117397,United States
US,GAB-PH,3,1.0,123.80886727553221,123.80886727553221,30.0,10.36383243522517,83.44503484030703,30000.0,93.80886727553221,United States
US,ANET,4,0.5,745.7574675428891,203.5498541277214,40.0,80.18036035053703,83.3694937771844,40000.0,163.5498541277214,United States
US,KNTK,4,0.25,565.6777398060941,184.62069010549362,40.0,61.3902624622896,83.23042764320405,40000.0,144.62069010549362,United States
EU,ENEL.MI,1,1.0,118.62018244053196,118.62018244053196,25.0,11.56665183265033,82.05353060788164,10000.0,93.62018244053196,Europe
US,ARTC,2,1.0,111.20289749587897,111.20289749587897,20.0,10.075929650424879,81.12696784545409,20000.0,91.20289749587897,United States
US,EYPT,5,0.6,1354.7372936811498,277.2083865157038,50.0,146.35455827517583,80.85382824052795,50000.0,227.2083865157038,United States
US,TRST,1,1.0,100.20015061194876,100.20015061194876,10.0,9.965148004917179,80.23500260703157,10000.0,90.20015061194876,United States
US,MDY,1,1.0,100.14447047983043,100.14447047983043,10.0,9.958996565548972,80.18547391428146,10000.0,90.14447047983043,United States
US,TNL,5,0.4,387.1001090961701,170.63128215886292,50.0,40.55655001622556,80.07473214263736,50000.0,120.63128215886292,United States
US,PMTU,2,1.0,109.97280531339193,109.97280531339193,20.0,9.940031311286727,80.0327740021052,20000.0,89.97280531339193,United States
US,CMII,1,1.0,99.89975692032527,99.89975692032527,10.0,9.931961058149765,79.9677958621755,10000.0,89.89975692032527,United States
US,NEE-PV,4,0.75,187.23933698346463,137.19789009087214,40.0,17.37151495429659,79.82637513657554,40000.0,97.19789009087214,United States
US,KROS,2,0.5,233.5166581821091,124.42585312839816,20.0,24.6937124299451,79.73214069845307,20000.0,104.42585312839816,United States
US,GJT,4,0.5,131.06863418514968,131.068042759217,40.0,12.270659980609846,78.79738277860717,40000.0,91.06804275921701,United States
US,ALIS,4,1.0,128.44829539270685,128.44829539270685,40.0,9.786901196929666,78.66139419577718,40000.0,88.44829539270685,United States
US,VNO-PL,5,0.6,266.52081212754644,154.64165375914664,50.0,26.13038762245686,78.51126613668978,50000.0,104.64165375914664,United States
US,WLII,2,1.0,108.18174298811822,108.18174298811822,20.0,9.76907924124885,78.41266374686937,20000.0,88.18174298811822,United States
US,APXTU,5,0.8,161.32192714387594,141.80928542322002,50.0,13.403425072223197,78.40586035099682,50000.0,91.80928542322002,United States
US,MET-PE,2,1.0,107.82841705358592,107.82841705358592,20.0,9.703123210313525,78.1252938432724,20000.0,87.82841705358592,United States
US,CAL,1,1.0,97.79979080908996,97.79979080908996,10.0,9.699960635070669,78.09983017401929,10000.0,87.79979080908996,United States
US,CFR-PB,1,1.0,97.6200348142453,97.6200348142453,10.0,9.680101520853615,77.93993329339169,10000.0,87.6200348142453,United States
