symbol,suffix,ltp,change_pct,darvas,piotroski,coffee_can,cc_score,pegu_score,pegu_grade,market
MARALOVER,.BO,54.52,-1.52,BREAKDOWN_SELL,,,,15,F,IN
DOLPHIN,.NS,372.25,-1.53,BREAKDOWN_SELL,,,,15,F,IN
RTNINDIA,.NS,33.88,-1.54,BREAKDOWN_SELL,,,,15,F,IN
ALFATRAN,.BO,44.8,-1.54,BREAKDOWN_SELL,,,,15,F,IN
ORISSAMINE,.NS,3929.8,-1.56,BREAKDOWN_SELL,,,,15,F,IN
INDRANIB,.BO,9.7,-3.0,BREAKDOWN_SELL,,,,15,F,IN
AIIL,.NS,518.0,-3.01,BREAKDOWN_SELL,,,,15,F,IN
EMPIND,.BO,980.95,-3.01,BREAKDOWN_SELL,,,,15,F,IN
HARSHA,.NS,416.25,-3.02,BREAKDOWN_SELL,,,,15,F,IN
ASHAPURMIN,.NS,671.3,-3.04,BREAKDOWN_SELL,,,,15,F,IN
KEERTHI,.BO,38.0,-3.04,BREAKDOWN_SELL,,,,15,F,IN
ANGELONE,.NS,335.25,-1.59,BREAKDOWN_SELL,,,,15,F,IN
BIKAJI,.NS,640.6,-1.59,BREAKDOWN_SELL,,,,15,F,IN
SILVER360,.NS,212.9,-2.94,BREAKDOWN_SELL,,,,15,F,IN
ARIHANTSUP,.NS,254.6,-2.95,BREAKDOWN_SELL,,,,15,F,IN
TATSILV,.NS,21.02,-2.95,BREAKDOWN_SELL,,,,15,F,IN
AAKASH,.NS,8.84,-2.96,BREAKDOWN_SELL,,,,15,F,IN
EMKAY,.NS,279.27,-2.96,BREAKDOWN_SELL,,,,15,F,IN
BSHSL,.BO,88.3,-2.98,BREAKDOWN_SELL,,,,15,F,IN
STANLEY,.NS,144.74,-2.99,BREAKDOWN_SELL,,,,15,F,IN
ROLCOEN,.BO,504.4,-3.0,BREAKDOWN_SELL,,,,15,F,IN
ELECON,.NS,522.2,-1.63,BREAKDOWN_SELL,,,,15,F,IN
NETWORK18,.NS,32.63,-1.63,BREAKDOWN_SELL,,,,15,F,IN
AVADHSUGAR,.BO,443.6,-1.64,BREAKDOWN_SELL,,,,15,F,IN
CARBORUNIV,.NS,1143.3,-1.65,BREAKDOWN_SELL,,,,15,F,IN
FEDFINA,.NS,148.37,-1.67,BREAKDOWN_SELL,,,,15,F,IN
GHCL,.NS,429.1,-1.67,BREAKDOWN_SELL,,,,15,F,IN
AUSTENG,.BO,129.4,-1.67,BREAKDOWN_SELL,,,,15,F,IN
CGPOWER,.NS,942.1,2.46,BREAKDOWN_SELL,,,,15,F,IN
XCHANGING,.NS,62.46,-1.45,BREAKDOWN_SELL,,,,15,F,IN
GROWWPOWER,.NS,12.16,-1.46,BREAKDOWN_SELL,,,,15,F,IN
ZUARIIND,.NS,260.65,-1.46,BREAKDOWN_SELL,,,,15,F,IN
ZUARI,.NS,230.98,-1.47,BREAKDOWN_SELL,,,,15,F,IN
AXISTECETF,.NS,303.16,2.09,BREAKDOWN_SELL,,,,15,F,IN
DOLATALGO,.NS,72.99,-1.39,BREAKDOWN_SELL,,,,15,F,IN
GROWWRAIL,.NS,29.59,-1.4,BREAKDOWN_SELL,,,,15,F,IN
ALLTIME,.NS,234.52,-1.4,BREAKDOWN_SELL,,,,15,F,IN
LEMERITE,.NS,24.28,-3.15,BREAKDOWN_SELL,,,,15,F,IN
GANESHCP,.NS,193.67,-3.15,BREAKDOWN_SELL,,,,15,F,IN
FORBESCO,.BO,310.45,-1.43,BREAKDOWN_SELL,,,,15,F,IN
LICMFGOLD,.NS,127.95,-1.43,BREAKDOWN_SELL,,,,15,F,IN
MUNJALAU,.NS,94.16,-1.43,BREAKDOWN_SELL,,,,15,F,IN
BALPHARMA,.NS,83.27,-1.43,BREAKDOWN_SELL,,,,15,F,IN
COALINDIA,.NS,435.4,-1.44,BREAKDOWN_SELL,,,,15,F,IN
GROWWDEFNC,.NS,94.67,-1.44,BREAKDOWN_SELL,,,,15,F,IN
GUJCONT,.BO,148.4,-3.1,BREAKDOWN_SELL,,,,15,F,IN
SILVERBETA,.NS,208.65,-3.1,BREAKDOWN_SELL,,,,15,F,IN
CLSEL,.NS,285.35,-3.11,BREAKDOWN_SELL,,,,15,F,IN
VMSTMT,.BO,43.79,-3.12,BREAKDOWN_SELL,,,,15,F,IN
AURIGROW,.NS,0.31,-3.13,BREAKDOWN_SELL,,,,15,F,IN
SHIVAAGRO,.BO,39.61,-3.13,BREAKDOWN_SELL,,,,15,F,IN
KALPATARU,.NS,307.55,-3.13,BREAKDOWN_SELL,,,,15,F,IN
BHARATCOAL,.NS,40.47,-3.14,BREAKDOWN_SELL,,,,15,F,IN
NBCC,.NS,107.17,-1.57,BREAKDOWN_SELL,,,,15,F,IN
BLBLIMITED,.NS,14.65,-1.48,BREAKDOWN_SELL,,,,15,F,IN
AMRAPLIN,.BO,35.75,-1.49,BREAKDOWN_SELL,,,,15,F,IN
AONEGOLD,.NS,13.06,-1.51,BREAKDOWN_SELL,,,,15,F,IN
YASHHTEJ,.BO,48.5,-3.04,BREAKDOWN_SELL,,,,15,F,IN
MCLOUD,.NS,27.13,-3.04,BREAKDOWN_SELL,,,,15,F,IN
AMKAY,.BO,52.35,-3.06,BREAKDOWN_SELL,,,,15,F,IN
SYSTMTXC,.BO,63.0,-3.08,BREAKDOWN_SELL,,,,15,F,IN
ITBEES,.NS,30.61,2.1,BREAKDOWN_SELL,,,,15,F,IN
CROWN,.NS,110.68,-1.31,BREAKDOWN_SELL,,,,15,F,IN
INDIANB,.NS,832.6,-1.31,BREAKDOWN_SELL,,,,15,F,IN
SHARDACROP,.NS,876.55,-1.31,BREAKDOWN_SELL,,,,15,F,IN
360ONE,.NS,1085.4,-1.32,BREAKDOWN_SELL,,,,15,F,IN
DREAMFOLKS,.NS,67.54,-1.32,BREAKDOWN_SELL,,,,15,F,IN
MEP,.BO,0.75,-1.32,BREAKDOWN_SELL,,,,15,F,IN
SUZLON,.NS,57.14,-1.33,BREAKDOWN_SELL,,,,15,F,IN
ELLEN,.NS,269.85,-3.28,BREAKDOWN_SELL,,,,15,F,IN
UNIAUTO,.BO,50.89,-1.36,BREAKDOWN_SELL,,,,15,F,IN
IVZINGOLD,.NS,123.2,-1.36,BREAKDOWN_SELL,,,,15,F,IN
WINDMACHIN,.NS,305.15,-1.36,BREAKDOWN_SELL,,,,15,F,IN
AARTISURF,.NS,373.75,-1.37,BREAKDOWN_SELL,,,,15,F,IN
FINKURVE,.NS,66.08,-1.39,BREAKDOWN_SELL,,,,15,F,IN
HDFCNIFIT,.NS,29.45,2.15,BREAKDOWN_SELL,,,,15,F,IN
ITBETA,.NS,289.88,2.12,BREAKDOWN_SELL,,,,15,F,IN
SUPREMEIND,.NS,3421.9,-3.21,BREAKDOWN_SELL,,,,15,F,IN
NEPHROPLUS,.NS,657.95,-3.21,BREAKDOWN_SELL,,,,15,F,IN
PRAKASHSTL,.NS,4.22,-3.21,BREAKDOWN_SELL,,,,15,F,IN
VEDL,.NS,273.45,-3.22,BREAKDOWN_SELL,,,,15,F,IN
SEPC,.NS,6.59,-3.23,BREAKDOWN_SELL,,,,15,F,IN
MUNOTHFI,.BO,30.0,-3.23,BREAKDOWN_SELL,,,,15,F,IN
SILVERAG,.NS,210.17,-3.24,BREAKDOWN_SELL,,,,15,F,IN
ASTRAL,.NS,1486.9,-3.24,BREAKDOWN_SELL,,,,15,F,IN
OKPLA,.BO,4.21,-1.41,BREAKDOWN_SELL,,,,15,F,IN
PANCARBON,.BO,465.3,-1.41,BREAKDOWN_SELL,,,,15,F,IN
HPAL,.NS,35.5,-1.42,BREAKDOWN_SELL,,,,15,F,IN
SANOFICONR,.NS,4618.1,-1.43,BREAKDOWN_SELL,,,,15,F,IN
EMUDHRA,.NS,440.75,-1.43,BREAKDOWN_SELL,,,,15,F,IN
UEL,.NS,132.93,-3.17,BREAKDOWN_SELL,,,,15,F,IN
VHLTD,.BO,129.35,-3.18,BREAKDOWN_SELL,,,,15,F,IN
KANANIIND,.NS,1.52,-3.18,BREAKDOWN_SELL,,,,15,F,IN
AXISVALUE,.NS,33.08,-1.25,BREAKDOWN_SELL,,,,15,F,IN
LAXMIINDIA,.BO,101.6,-1.26,BREAKDOWN_SELL,,,,15,F,IN
NPBET,.NS,292.65,1.89,BREAKDOWN_SELL,,,,15,F,IN
BANKIETF,.NS,59.78,1.89,BREAKDOWN_SELL,,,,15,F,IN
BANK10ADD,.NS,17.29,1.89,BREAKDOWN_SELL,,,,15,F,IN
EXCELSOFT,.NS,74.87,-1.19,BREAKDOWN_SELL,,,,15,F,IN
GAIL,.NS,172.85,-1.19,BREAKDOWN_SELL,,,,15,F,IN
LUXIND,.NS,1220.0,-1.21,BREAKDOWN_SELL,,,,15,F,IN
MUTHOOTFIN,.NS,3025.6,-3.33,BREAKDOWN_SELL,,,,15,F,IN
NOUVEAU,.BO,0.29,-3.33,BREAKDOWN_SELL,,,,15,F,IN
SHALPRO,.BO,0.29,-3.33,BREAKDOWN_SELL,,,,15,F,IN
ZFSTEERING,.NS,676.15,-3.34,BREAKDOWN_SELL,,,,15,F,IN
RPOWER,.NS,24.88,-1.23,BREAKDOWN_SELL,,,,15,F,IN
IOB,.NS,34.47,-1.23,BREAKDOWN_SELL,,,,15,F,IN
PNGJL,.NS,532.65,-1.24,BREAKDOWN_SELL,,,,15,F,IN
TARC,.NS,123.77,-1.24,BREAKDOWN_SELL,,,,15,F,IN
SILVERBND,.NS,222.64,-1.28,BREAKDOWN_SELL,,,,15,F,IN
VIKRAN,.NS,70.24,-1.28,BREAKDOWN_SELL,,,,15,F,IN
V2RETAIL,.NS,221.23,-3.3,BREAKDOWN_SELL,,,,15,F,IN
REMSONSIND,.NS,81.99,-3.3,BREAKDOWN_SELL,,,,15,F,IN
SWARNSAR,.BO,31.38,-3.3,BREAKDOWN_SELL,,,,15,F,IN
STCINDIA,.NS,129.31,-3.31,BREAKDOWN_SELL,,,,15,F,IN
HCKKVENTURE,.BO,29.0,-3.33,BREAKDOWN_SELL,,,,15,F,IN
RAJSREESUG,.NS,31.9,-3.33,BREAKDOWN_SELL,,,,15,F,IN
VINRKLB,.BO,35.5,-1.33,BREAKDOWN_SELL,,,,15,F,IN
JGCHEM,.NS,416.8,-1.34,BREAKDOWN_SELL,,,,15,F,IN
BSLGOLDETF,.NS,125.1,-1.35,BREAKDOWN_SELL,,,,15,F,IN
INDUSTOWER,.NS,393.55,-1.27,BREAKDOWN_SELL,,,,15,F,IN
INSECTICID,.NS,658.6,-1.27,BREAKDOWN_SELL,,,,15,F,IN
OSWALGREEN,.NS,22.6,-1.27,BREAKDOWN_SELL,,,,15,F,IN
EXATO,.BO,366.5,-1.27,BREAKDOWN_SELL,,,,15,F,IN
HSBCGOLD,.NS,122.13,-1.28,BREAKDOWN_SELL,,,,15,F,IN
PVTBKGROWW,.NS,28.41,1.79,BREAKDOWN_SELL,,,,15,F,IN
BANKETF,.NS,592.29,1.79,BREAKDOWN_SELL,,,,15,F,IN
TIPSFILMS,.NS,330.95,-1.11,BREAKDOWN_SELL,,,,15,F,IN
PARAGONF,.BO,48.0,-1.11,BREAKDOWN_SELL,,,,15,F,IN
PVSL,.NS,92.79,-1.11,BREAKDOWN_SELL,,,,15,F,IN
GOLDCASE,.NS,22.35,-1.11,BREAKDOWN_SELL,,,,15,F,IN
SETFGOLD,.NS,121.24,-1.13,BREAKDOWN_SELL,,,,15,F,IN
QGOLDHALF,.NS,117.75,-1.13,BREAKDOWN_SELL,,,,15,F,IN
AFEL,.BO,1.69,-1.17,BREAKDOWN_SELL,,,,15,F,IN
HIMTEK,.BO,201.95,-1.17,BREAKDOWN_SELL,,,,15,F,IN
SIMRAN,.BO,156.65,-1.17,BREAKDOWN_SELL,,,,15,F,IN
ESILVER,.NS,222.31,-1.18,BREAKDOWN_SELL,,,,15,F,IN
RKFORGE,.NS,563.7,-1.18,BREAKDOWN_SELL,,,,15,F,IN
GOLDETF,.NS,138.34,-1.18,BREAKDOWN_SELL,,,,15,F,IN
MOREALTY,.NS,82.11,1.97,BREAKDOWN_SELL,,,,15,F,IN
HDFCPVTBAN,.NS,28.85,1.94,BREAKDOWN_SELL,,,,15,F,IN
AXTEL,.BO,437.6,-3.46,BREAKDOWN_SELL,,,,15,F,IN
AJAXENGG,.NS,533.25,-3.48,BREAKDOWN_SELL,,,,15,F,IN
MODULEX,.BO,13.28,-3.49,BREAKDOWN_SELL,,,,15,F,IN
NDGL,.NS,2595.3,-3.5,BREAKDOWN_SELL,,,,15,F,IN
INNOVISION,.NS,286.5,-1.14,BREAKDOWN_SELL,,,,15,F,IN
APOLLOPIPE,.NS,481.7,-1.16,BREAKDOWN_SELL,,,,15,F,IN
KELLTONTEC,.NS,15.38,-1.16,BREAKDOWN_SELL,,,,15,F,IN
GOLDBND,.NS,141.99,-1.16,BREAKDOWN_SELL,,,,15,F,IN
MUKATPIP,.BO,15.51,-1.21,BREAKDOWN_SELL,,,,15,F,IN
WENDT,.NS,7559.5,-1.22,BREAKDOWN_SELL,,,,15,F,IN
VALINDIA,.BO,17.68,-3.39,BREAKDOWN_SELL,,,,15,F,IN
KRETTOSYS,.BO,0.57,-3.39,BREAKDOWN_SELL,,,,15,F,IN
LASTMILE,.BO,8.21,-3.41,BREAKDOWN_SELL,,,,15,F,IN
ELIN,.NS,99.43,-3.42,BREAKDOWN_SELL,,,,15,F,IN
IFCI,.NS,77.0,-3.44,BREAKDOWN_SELL,,,,15,F,IN
MSTCLTD,.NS,647.4,-3.45,BREAKDOWN_SELL,,,,15,F,IN
JETFREIGHT,.NS,20.86,-1.04,BREAKDOWN_SELL,,,,15,F,IN
SILVERIETF,.NS,222.46,-1.05,BREAKDOWN_SELL,,,,15,F,IN
AXISILVER,.NS,221.69,-1.05,BREAKDOWN_SELL,,,,15,F,IN
TWCGOLDETF,.NS,141.71,-1.05,BREAKDOWN_SELL,,,,15,F,IN
SILVERCASE,.NS,22.57,-1.05,BREAKDOWN_SELL,,,,15,F,IN
TATAPOWER,.NS,388.95,-1.06,BREAKDOWN_SELL,,,,15,F,IN
RAILTEL,.NS,314.05,-1.06,BREAKDOWN_SELL,,,,15,F,IN
ICICIPRULI,.NS,491.05,-1.07,BREAKDOWN_SELL,,,,15,F,IN
ALPHAGEO,.NS,198.81,-3.58,BREAKDOWN_SELL,,,,15,F,IN
BAJAJHIND,.NS,18.15,-3.61,BREAKDOWN_SELL,,,,15,F,IN
BCPL,.NS,72.18,-3.61,BREAKDOWN_SELL,,,,15,F,IN
TITAGARH,.NS,888.45,-3.65,BREAKDOWN_SELL,,,,15,F,IN
TIINDIA,.NS,3054.0,-3.67,BREAKDOWN_SELL,,,,15,F,IN
NAGREEKCAP,.BO,24.34,-3.68,BREAKDOWN_SELL,,,,15,F,IN
HALDYNGL,.BO,119.15,-1.04,BREAKDOWN_SELL,,,,15,F,IN
KPIGREEN,.NS,398.7,-1.04,BREAKDOWN_SELL,,,,15,F,IN
IT,.NS,30.52,1.8,BREAKDOWN_SELL,,,,15,F,IN
ITETF,.NS,29.08,1.79,BREAKDOWN_SELL,,,,15,F,IN
ASTEC,.NS,725.45,-3.52,BREAKDOWN_SELL,,,,15,F,IN
UMIYA,.BO,34.08,-3.54,BREAKDOWN_SELL,,,,15,F,IN
ARFIN,.NS,89.81,-3.56,BREAKDOWN_SELL,,,,15,F,IN
NEOGEN,.NS,1874.8,-3.56,BREAKDOWN_SELL,,,,15,F,IN
ADVAIT,.NS,2274.7,-3.56,BREAKDOWN_SELL,,,,15,F,IN
ICODEX,.BO,40.0,-3.57,BREAKDOWN_SELL,,,,15,F,IN
GOLDBEES,.NS,117.56,-1.13,BREAKDOWN_SELL,,,,15,F,IN
GROWWGOLD,.NS,13.9,-1.14,BREAKDOWN_SELL,,,,15,F,IN
SKIPPER,.NS,533.15,-1.08,BREAKDOWN_SELL,,,,15,F,IN
NCML,.BO,92.0,-1.08,BREAKDOWN_SELL,,,,15,F,IN
VALUE,.NS,16.26,-1.09,BREAKDOWN_SELL,,,,15,F,IN
KIRIINDUS,.NS,386.9,-1.09,BREAKDOWN_SELL,,,,15,F,IN
SAMMAANCAP,.NS,169.81,-1.09,BREAKDOWN_SELL,,,,15,F,IN
CORDSCABLE,.BO,207.8,-1.09,BREAKDOWN_SELL,,,,15,F,IN
GILLETTE,.NS,7719.0,-0.95,BREAKDOWN_SELL,,,,15,F,IN
BANKNIFTY1,.NS,60.32,1.6,BREAKDOWN_SELL,,,,15,F,IN
HNGSNGBEES,.NS,471.42,1.6,BREAKDOWN_SELL,,,,15,F,IN
ABSLBANETF,.NS,59.61,1.6,BREAKDOWN_SELL,,,,15,F,IN
NIBL,.NS,30.03,1.56,BREAKDOWN_SELL,,,,15,F,IN
UVS,.BO,86.5,-0.86,BREAKDOWN_SELL,,,,15,F,IN
GROWWSLVR,.NS,21.84,-0.86,BREAKDOWN_SELL,,,,15,F,IN
JINDALPHOT,.NS,1068.2,-0.87,BREAKDOWN_SELL,,,,15,F,IN
CPSEETF,.NS,97.87,-0.9,BREAKDOWN_SELL,,,,15,F,IN
SILVER,.NS,222.62,-0.9,BREAKDOWN_SELL,,,,15,F,IN
PATELRMART,.NS,212.55,-0.91,BREAKDOWN_SELL,,,,15,F,IN
CANBK,.NS,128.95,-0.92,BREAKDOWN_SELL,,,,15,F,IN
GARGI,.BO,816.8,-0.92,BREAKDOWN_SELL,,,,15,F,IN
AXISGOLD,.NS,118.21,-0.93,BREAKDOWN_SELL,,,,15,F,IN
BBNPPGOLD,.NS,137.85,-0.93,BREAKDOWN_SELL,,,,15,F,IN
INDIAMART,.NS,1955.4,-0.94,BREAKDOWN_SELL,,,,15,F,IN
HDFCNIFBAN,.NS,59.81,1.77,BREAKDOWN_SELL,,,,15,F,IN
BANKBETF,.NS,59.13,1.74,BREAKDOWN_SELL,,,,15,F,IN
KARNAWATI,.BO,1.3,-3.7,BREAKDOWN_SELL,,,,15,F,IN
YORKEXP,.BO,49.11,-3.72,BREAKDOWN_SELL,,,,15,F,IN
ARIS,.NS,114.24,-3.74,BREAKDOWN_SELL,,,,15,F,IN
STALLION,.NS,182.05,-3.74,BREAKDOWN_SELL,,,,15,F,IN
CENLUB,.BO,204.6,-3.79,BREAKDOWN_SELL,,,,15,F,IN
MAHKTECH,.NS,22.12,-0.9,BREAKDOWN_SELL,,,,15,F,IN
TATAGOLD,.NS,13.82,-1.07,BREAKDOWN_SELL,,,,15,F,IN
HEG,.NS,520.05,-1.08,BREAKDOWN_SELL,,,,15,F,IN
GREENPOWER,.NS,10.74,-1.01,BREAKDOWN_SELL,,,,15,F,IN
SHANTIGEAR,.NS,441.2,-1.03,BREAKDOWN_SELL,,,,15,F,IN
MANGALAM,.NS,28.79,-0.96,BREAKDOWN_SELL,,,,15,F,IN
ICICIAMC,.NS,3326.9,-0.97,BREAKDOWN_SELL,,,,15,F,IN
DALMIASUG,.NS,324.95,-0.98,BREAKDOWN_SELL,,,,15,F,IN
EGOLD,.NS,142.1,-0.98,BREAKDOWN_SELL,,,,15,F,IN
SILVERBEES,.NS,213.35,-0.8,BREAKDOWN_SELL,,,,15,F,IN
MALUPAPER,.NS,30.95,-0.8,BREAKDOWN_SELL,,,,15,F,IN
URJA,.NS,9.93,-0.8,BREAKDOWN_SELL,,,,15,F,IN
MOQUALITY,.NS,200.41,-0.81,BREAKDOWN_SELL,,,,15,F,IN
CESC,.NS,168.03,-0.81,BREAKDOWN_SELL,,,,15,F,IN
OVAL,.BO,60.5,-0.82,BREAKDOWN_SELL,,,,15,F,IN
MOENERGY,.NS,39.96,-0.82,BREAKDOWN_SELL,,,,15,F,IN
ECAPINSURE,.NS,24.46,-0.77,BREAKDOWN_SELL,,,,15,F,IN
SIDDHEGA,.BO,19.0,-3.89,BREAKDOWN_SELL,,,,15,F,IN
ANUROOP,.BO,12.08,-3.9,BREAKDOWN_SELL,,,,15,F,IN
MAXIND,.NS,159.04,-3.94,BREAKDOWN_SELL,,,,15,F,IN
GULPOLY,.NS,190.59,-3.96,BREAKDOWN_SELL,,,,15,F,IN
METHODHUB,.BO,78.75,-3.96,BREAKDOWN_SELL,,,,15,F,IN
LICNFNHGP,.NS,275.48,1.46,BREAKDOWN_SELL,,,,15,F,IN
IRFC,.NS,91.77,-0.79,BREAKDOWN_SELL,,,,15,F,IN
SCBL,.BO,42.5,-0.79,BREAKDOWN_SELL,,,,15,F,IN
BFLAFL,.BO,5.99,4.54,BREAKDOWN_SELL,,,,15,F,IN
AXISCADES,.NS,1691.0,-3.81,BREAKDOWN_SELL,,,,15,F,IN
A1L,.BO,7.32,-3.81,BREAKDOWN_SELL,,,,15,F,IN
PPAP,.NS,231.17,-3.84,BREAKDOWN_SELL,,,,15,F,IN
TAKE,.BO,28.31,-3.84,BREAKDOWN_SELL,,,,15,F,IN
TITANBIO,.BO,397.05,-3.87,BREAKDOWN_SELL,,,,15,F,IN
TOUCHWOOD,.NS,69.04,-3.87,BREAKDOWN_SELL,,,,15,F,IN
VERTEX,.BO,3.47,-3.88,BREAKDOWN_SELL,,,,15,F,IN
ASIANPAINT,.NS,2645.2,-0.84,BREAKDOWN_SELL,,,,15,F,IN
LICNMID100,.NS,62.12,-0.85,BREAKDOWN_SELL,,,,15,F,IN
LIBAS,.NS,11.64,-0.85,BREAKDOWN_SELL,,,,15,F,IN
SPARC,.NS,224.92,-0.86,BREAKDOWN_SELL,,,,15,F,IN
METAL,.NS,12.68,-0.86,BREAKDOWN_SELL,,,,15,F,IN
GROWWRLTY,.NS,9.18,1.66,BREAKDOWN_SELL,,,,15,F,IN
BANKBEES,.NS,602.28,1.65,BREAKDOWN_SELL,,,,15,F,IN
BBNPNBETF,.NS,58.45,1.63,BREAKDOWN_SELL,,,,15,F,IN
DWARKESH,.NS,42.69,-0.74,BREAKDOWN_SELL,,,,15,F,IN
DVL,.NS,235.72,-0.75,BREAKDOWN_SELL,,,,15,F,IN
TATASTEEL,.NS,188.71,-0.76,BREAKDOWN_SELL,,,,15,F,IN
SPIC,.NS,69.08,-0.76,BREAKDOWN_SELL,,,,15,F,IN
CANHLIFE,.NS,134.83,-0.76,BREAKDOWN_SELL,,,,15,F,IN
GYANDEV,.BO,44.9,-0.77,BREAKDOWN_SELL,,,,15,F,IN
SIRCA,.NS,407.05,-0.71,BREAKDOWN_SELL,,,,15,F,IN
SOLARWORLD,.NS,183.1,-0.72,BREAKDOWN_SELL,,,,15,F,IN
MUFTI,.NS,87.46,-4.1,BREAKDOWN_SELL,,,,15,F,IN
VKAL,.BO,0.93,-4.12,BREAKDOWN_SELL,,,,15,F,IN
SYTIXSE,.BO,11.02,-4.17,BREAKDOWN_SELL,,,,15,F,IN
MALLCOM,.NS,1006.8,-4.17,BREAKDOWN_SELL,,,,15,F,IN
SALASAR,.NS,6.17,-4.19,BREAKDOWN_SELL,,,,15,F,IN
AUSTERE,.BO,42.15,-4.2,BREAKDOWN_SELL,,,,15,F,IN
HDFCSILVER,.NS,213.21,-0.74,BREAKDOWN_SELL,,,,15,F,IN
HINDTIN,.BO,106.6,-0.74,BREAKDOWN_SELL,,,,15,F,IN
MOBAVENUE,.BO,288.45,-4.01,BREAKDOWN_SELL,,,,15,F,IN
RFLL,.BO,12.41,-4.02,BREAKDOWN_SELL,,,,15,F,IN
TMB,.NS,732.6,-4.04,BREAKDOWN_SELL,,,,15,F,IN
IMFA,.NS,1327.0,-4.06,BREAKDOWN_SELL,,,,15,F,IN
ADESHWAR,.BO,13.0,-4.06,BREAKDOWN_SELL,,,,15,F,IN
SCANPRO,.BO,120.3,-4.07,BREAKDOWN_SELL,,,,15,F,IN
WINSOMBR,.BO,21.59,-4.09,BREAKDOWN_SELL,,,,15,F,IN
MANINDS,.NS,569.15,-4.1,BREAKDOWN_SELL,,,,15,F,IN
GROWWCAPM,.NS,11.52,-0.78,BREAKDOWN_SELL,,,,15,F,IN
SBISILVER,.NS,218.47,-0.79,BREAKDOWN_SELL,,,,15,F,IN
ENERGY,.NS,40.07,-0.79,BREAKDOWN_SELL,,,,15,F,IN
EBANKNIFTY,.NS,58.42,1.49,BREAKDOWN_SELL,,,,15,F,IN
AXISBNKETF,.NS,599.97,1.48,BREAKDOWN_SELL,,,,15,F,IN
COROENGG,.BO,57.83,-4.0,BREAKDOWN_SELL,,,,15,F,IN
APCOTEXIND,.NS,511.85,-4.0,BREAKDOWN_SELL,,,,15,F,IN
BALTE,.BO,12.2,-4.01,BREAKDOWN_SELL,,,,15,F,IN
A2ZINFRA,.NS,13.82,-0.5,BREAKDOWN_SELL,,,,15,F,IN
SHIKHAR,.BO,11.5,-0.52,BREAKDOWN_SELL,,,,15,F,IN
PAJSON,.BO,172.75,-0.52,BREAKDOWN_SELL,,,,15,F,IN
ABMKNO,.NS,201.77,1.33,BREAKDOWN_SELL,,,,15,F,IN
JSWHL,.NS,12150.0,-0.47,BREAKDOWN_SELL,,,,15,F,IN
MNC,.NS,33.13,-0.48,BREAKDOWN_SELL,,,,15,F,IN
TTML,.NS,42.78,-0.49,BREAKDOWN_SELL,,,,15,F,IN
GSEC10IETF,.NS,261.52,-0.44,BREAKDOWN_SELL,,,,15,F,IN
VISHWARAJ,.NS,5.39,-4.26,BREAKDOWN_SELL,,,,15,F,IN
ODYCORP,.BO,7.19,-4.26,BREAKDOWN_SELL,,,,15,F,IN
MANOJJEWEL,.BO,37.32,-4.31,BREAKDOWN_SELL,,,,15,F,IN
OCTAL,.BO,18.83,-4.32,BREAKDOWN_SELL,,,,15,F,IN
KANCHI,.BO,379.95,-0.55,BREAKDOWN_SELL,,,,15,F,IN
AUTOIETF,.NS,27.18,-0.55,BREAKDOWN_SELL,,,,15,F,IN
METALIETF,.NS,12.67,-0.55,BREAKDOWN_SELL,,,,15,F,IN
BCONCEPTS,.NS,167.14,-0.56,BREAKDOWN_SELL,,,,15,F,IN
AWL,.NS,182.03,-0.58,BREAKDOWN_SELL,,,,15,F,IN
CRAMC,.NS,247.61,-0.59,BREAKDOWN_SELL,,,,15,F,IN
GROWWCHEM,.NS,29.64,-0.6,BREAKDOWN_SELL,,,,15,F,IN
MASPTOP50,.NS,77.8,-0.6,BREAKDOWN_SELL,,,,15,F,IN
BALAMINES,.NS,1989.0,-4.22,BREAKDOWN_SELL,,,,15,F,IN
AMARSEC,.BO,13.12,-4.23,BREAKDOWN_SELL,,,,15,F,IN
PARAS,.NS,1233.75,-4.25,BREAKDOWN_SELL,,,,15,F,IN
MAPROIN,.BO,31.31,-4.25,BREAKDOWN_SELL,,,,15,F,IN
MOCAPITAL,.NS,54.82,-0.72,BREAKDOWN_SELL,,,,15,F,IN
MIDSMALL,.NS,51.09,-0.64,BREAKDOWN_SELL,,,,15,F,IN
SINNAR,.BO,765.0,-0.65,BREAKDOWN_SELL,,,,15,F,IN
INCREDIBLE,.NS,32.9,-0.6,BREAKDOWN_SELL,,,,15,F,IN
DAMCAPITAL,.NS,150.0,-0.61,BREAKDOWN_SELL,,,,15,F,IN
ALPHA,.NS,51.68,-0.62,BREAKDOWN_SELL,,,,15,F,IN
NUCLEUS,.NS,758.05,-0.57,BREAKDOWN_SELL,,,,15,F,IN
MOHEALTH,.NS,48.86,-0.57,BREAKDOWN_SELL,,,,15,F,IN
GROWWLOVOL,.NS,10.22,-0.39,BREAKDOWN_SELL,,,,15,F,IN
MOMIDMTM,.NS,64.85,-0.4,BREAKDOWN_SELL,,,,15,F,IN
INFRA,.NS,12.33,-0.4,BREAKDOWN_SELL,,,,15,F,IN
KOTARISUG,.NS,24.96,-0.4,BREAKDOWN_SELL,,,,15,F,IN
AUTOBEES,.NS,271.82,-0.4,BREAKDOWN_SELL,,,,15,F,IN
