yf_symbol,market_name,quality_score,momentum_3m
NWS.AX,Australia,6.991684263848151,6.450824230036067
PCL.AX,Australia,6.93814592448327,-14.285716186372545
PHO.AX,Australia,6.972758218345825,-3.4482726727597
PIL.AX,Australia,6.95027307419692,0.0
PME.AX,Australia,6.987584373707379,71.87242837091415
QML.AX,Australia,5.9771372989647595,12.765959976430802
REG.AX,Australia,6.988802922743226,10.708395389589697
SDF.AX,Australia,6.991865371872443,19.858159546105135
SHL.AX,Australia,6.993086354014793,9.08624486322998
SPA.AX,Australia,6.965864100223945,79.68749472493099
STO.AX,Australia,6.991685253676754,-12.237332871231573
UCM.AX,Australia,5.975677208449618,0.0
USC.AX,Australia,5.963922273591108,19.99999751647308
URF.AX,Australia,6.987922737818766,5.555557303222568
VBC.AX,Australia,6.978744241045616,-9.523807834335411
VGN.AX,Australia,6.987216035254234,31.739131922081903
VEA.AX,Australia,6.990090569387068,-18.939393186810072
VLS.AX,Australia,6.98835472070641,-3.891046973934726
600713.SS,China,6.991603639644593,-2.562958660287883
600750.SS,China,6.989721962797144,-9.721941001984527
603019.SS,China,5.985161411851021,15.78670602808447
603286.SS,China,6.982136174821186,-6.546352138674477
603893.SS,China,5.984327956604842,17.66666586882149
605369.SS,China,5.987213313771895,5.149227313990296
688006.SS,China,5.984228727806291,10.411040219986427
688018.SS,China,5.982422093933564,15.06307762011286
688101.SS,China,5.987653237019415,6.252417567761903
688612.SS,China,5.985217790671749,6.069255449032551
688683.SS,China,5.985844494458439,6.8935601843753584
000050.SZ,China,5.98980759558223,12.562191961118554
300124.SZ,China,5.9885225013085055,6.462480957572368
300748.SZ,China,5.98467674724988,9.030703210555629
300765.SZ,China,6.982424606435338,6.560227203142646
0113.HK,Hong Kong,6.990569595123989,-1.2558857950282876
0197.HK,Hong Kong,5.971773207990374,14.8148111355159
0243.HK,Hong Kong,5.970204703399087,10.526313725600916
1970.HK,Hong Kong,6.987719734112063,5.829019408446429
2023.HK,Hong Kong,6.985769843052676,-2.4691334404499927
2146.HK,Hong Kong,6.981867200940527,39.62265084586868
2180.HK,Hong Kong,5.98964887745298,7.45870835019867
2309.HK,Hong Kong,6.971003147414621,-2.654864735961445
2361.HK,Hong Kong,6.982325527119707,-0.1291963190195689
2385.HK,Hong Kong,6.987807871547042,14.766354690379824
2421.HK,Hong Kong,6.988198339247981,10.714286094417377
2451.HK,Hong Kong,6.986326113232005,-0.1603885913022304
2481.HK,Hong Kong,6.984239582123523,-0.8926689477936841
2510.HK,Hong Kong,5.982217754969966,7.1162629211914
